51 110 1 1
51 110 0.0974459 0.000275222
51 78 1 1
51 78 0.880188 0.000110699
51 78 0.756867 0.000446624
51 78 0.633657 0.0010374
51 78 0.512148 0.00194526
51 78 0.391298 0.00319486
51 78 0.279293 0.00485674
51 78 0.177374 0.00696793
51 78 0.0888817 0.00969501
51 78 0.0193051 0.0129209
51 97 1 1
51 97 0.929458 8.94522e-05
51 97 0.853883 0.000322157
51 97 0.77506 0.000703503
51 97 0.693836 0.00126763
51 97 0.610884 0.00206592
51 97 0.526905 0.00317053
51 97 0.442716 0.00468219
51 97 0.359256 0.00674092
51 97 0.275874 0.00949721
51 97 0.196818 0.0131755
51 97 0.124477 0.0181002
51 97 0.0626839 0.0245847
51 97 0.0176974 0.0326488
51 68 1 1
51 68 0.876488 0.000132142
51 68 0.749777 0.000486649
51 68 0.622943 0.00108936
51 68 0.498271 0.00199827
51 68 0.377782 0.00322271
51 68 0.264329 0.00486111
51 68 0.162447 0.00708457
51 68 0.0752335 0.00997757
51 68 0.0141195 0.0131793
51 209 1 1
51 209 0.872509 0.000125423
51 209 0.741724 0.000477155
51 209 0.611359 0.00109063
51 209 0.484351 0.00203081
51 209 0.363557 0.00337368
51 209 0.251547 0.0051594
51 209 0.152309 0.00758572
51 209 0.0697454 0.0108624
51 209 0.0127949 0.01498
51 197 1 1
51 197 0.870111 9.48938e-05
51 197 0.736198 0.000362483
51 197 0.602328 0.000822256
51 197 0.471419 0.00152519
51 197 0.346182 0.00250154
51 197 0.230144 0.00378657
51 197 0.12912 0.00556582
51 197 0.0486654 0.00789503
51 197 0.00330784 0.0104541
51 52 1 1
51 52 0.536315 0.000184631
51 52 0.187444 0.000663753
51 52 0.00892327 0.00142109
51 60 1 1
51 60 0.917504 0.000107352
51 60 0.829447 0.000356176
51 60 0.738047 0.000738282
51 60 0.644568 0.0012783
51 60 0.550256 0.00201381
51 60 0.456549 0.00299306
51 60 0.364841 0.00416755
51 60 0.276317 0.00562245
51 60 0.19363 0.00750761
51 60 0.119196 0.00994278
51 60 0.0547924 0.0130822
51 60 0.008398 0.0169679
51 131 1 1
51 131 0.908262 0.000109451
51 131 0.81054 0.000363425
51 131 0.709577 0.000752036
51 131 0.606938 0.00129914
51 131 0.504194 0.00204218
51 131 0.40325 0.00302916
51 131 0.306386 0.0043088
51 131 0.21604 0.00586186
51 131 0.136006 0.00773595
51 131 0.0695037 0.0101544
51 131 0.019683 0.01324
51 84 1 1
51 84 0.850897 0.000148077
51 84 0.69898 0.000509874
51 84 0.549788 0.00111733
51 84 0.407587 0.00203383
51 84 0.276898 0.0032977
51 84 0.162671 0.00493778
51 84 0.068381 0.0071566
51 84 0.00756081 0.00991432
51 213 1 1
51 213 0.694257 0.000205149
51 213 0.418739 0.000749283
51 213 0.192453 0.00156499
51 213 0.0375941 0.00274381
51 67 1 1
51 67 0.88411 0.000126563
51 67 0.764176 0.000464043
51 67 0.643435 0.00105311
51 67 0.524217 0.0019676
51 67 0.408846 0.00329729
51 67 0.299885 0.00513001
51 67 0.20034 0.0075942
51 67 0.113905 0.0108591
51 67 0.0446906 0.0151169
51 67 0.00168318 0.0200115
51 164 1 1
51 164 0.802903 0.000151205
51 164 0.609703 0.000555594
51 164 0.424717 0.00123344
51 164 0.258971 0.00217414
51 164 0.124356 0.00343849
51 164 0.0320926 0.00510463
51 184 1 1
51 184 0.832119 0.000118291
51 184 0.663181 0.000444997
51 184 0.499713 0.00101269
51 184 0.347124 0.00188517
51 184 0.211508 0.003139
51 184 0.100431 0.00486231
51 184 0.0238261 0.00715319
60 110 1 1
60 110 0.794264 0.000197712
60 110 0.592936 0.000764565
60 110 0.403789 0.00175125
60 110 0.233943 0.00323281
60 110 0.092942 0.00509563
60 110 0.0105328 0.00711219
60 157 1 1
60 157 0.916579 0.000139972
60 157 0.827774 0.000432427
60 157 0.735426 0.000836043
60 157 0.640666 0.00147763
60 157 0.544569 0.00242351
60 157 0.448399 0.00375188
60 157 0.35374 0.00559685
60 157 0.262539 0.00812346
60 157 0.177387 0.0115299
60 157 0.101782 0.0160478
60 157 0.0402103 0.0218917
60 157 0.000702724 0.0291614
60 78 1 1
60 78 0.716792 0.000201751
60 78 0.457331 0.000780583
60 78 0.237594 0.00171593
60 78 0.0764435 0.00301839
60 78 0.00121179 0.00442478
60 189 1 1
60 189 0.897151 0.000107868
60 189 0.789482 0.000411515
60 189 0.679245 0.000955092
60 189 0.567973 0.00181698
60 189 0.457349 0.00310342
60 189 0.349466 0.00494788
60 189 0.247013 0.00751856
60 189 0.153681 0.0110242
60 189 0.074659 0.0157653
60 189 0.0170055 0.022098
60 197 1 1
60 197 0.864791 0.000119568
60 197 0.725034 0.000440034
60 197 0.585362 0.000981764
60 197 0.449022 0.00179635
60 197 0.31956 0.00294823
60 197 0.20137 0.00451488
60 197 0.100102 0.00658394
60 197 0.0230362 0.00924639
60 76 1 1
60 76 0.888485 0.000164187
60 76 0.772174 0.000550189
60 76 0.654474 0.00118188
60 76 0.537634 0.00211757
60 76 0.423619 0.0034287
