84 168 1 1
84 168 0.874593 8.6031e-05
84 168 0.744986 0.000241224
84 168 0.614303 0.000463364
84 168 0.485292 0.000754835
84 168 0.36124 0.00111998
84 168 0.247101 0.00160364
84 168 0.147039 0.00223667
84 168 0.0658242 0.00306081
84 168 0.00994422 0.0041108
84 99 1 1
84 99 0.810226 0.000112427
84 99 0.624584 0.00030996
84 99 0.449175 0.000584975
84 99 0.288091 0.000956964
84 99 0.152145 0.00144177
84 99 0.0514842 0.00208979
84 99 0.00173876 0.00292538
84 131 1 1
84 131 0.740537 5.56995e-05
84 131 0.49945 0.000190586
84 131 0.288929 0.000395703
84 131 0.121505 0.000680747
84 131 0.0123358 0.00105516
84 117 1 1
84 117 0.759621 6.25682e-05
84 117 0.530718 0.000211483
84 117 0.325848 0.000412698
84 117 0.156253 0.000654961
84 117 0.0351982 0.000925401
84 182 1 1
84 182 0.925036 6.35709e-05
84 182 0.844214 0.000169934
84 182 0.759449 0.000301648
84 182 0.671767 0.000440572
84 182 0.582379 0.000577399
84 182 0.492565 0.000746695
84 182 0.403474 0.000954427
84 182 0.316644 0.00120928
84 182 0.234559 0.00145932
84 182 0.159459 0.00174462
84 182 0.0935445 0.0021241
84 182 0.0392255 0.00262767
84 164 1 1
84 164 0.858087 8.12944e-05
84 164 0.71236 0.000232769
84 164 0.569793 0.000427295
84 164 0.434882 0.000673737
84 164 0.311436 0.000982959
84 164 0.202741 0.00137043
84 164 0.111274 0.00186352
84 164 0.0428731 0.00247456
84 164 0.00375021 0.00315232
84 184 1 1
84 184 0.769233 7.23194e-05
84 184 0.549326 0.00023415
84 184 0.350444 0.000441844
84 184 0.183408 0.000661157
84 184 0.0601258 0.000941229
84 184 0.00017876 0.00129022
84 92 1 1
84 92 0.893017 8.58472e-05
84 92 0.780007 0.000226433
84 92 0.663781 0.000406206
84 92 0.546266 0.000651863
84 92 0.429389 0.00100566
84 92 0.315553 0.00151688
84 92 0.208403 0.00225628
84 92 0.112806 0.00331798
84 92 0.0355166 0.00469519
84 92 8.28467e-05 0.00613645
84 213 1 1
84 213 0.878155 6.39094e-05
84 213 0.752702 0.00018512
84 213 0.627172 0.000351306
84 213 0.504333 0.000561848
84 213 0.387119 0.000785521
84 213 0.278076 0.00103062
84 213 0.179558 0.00129319
84 213 0.0933821 0.0015635
84 213 0.0255447 0.00181031
61 117 1 1
61 117 0.915831 8.44958e-05
61 117 0.826808 0.000228499
61 117 0.734439 0.000442553
61 117 0.639662 0.000767419
61 117 0.543573 0.00126354
61 117 0.447367 0.00202136
61 117 0.352474 0.00313231
61 117 0.260775 0.0046865
61 117 0.174752 0.00678739
61 117 0.097568 0.00938999
61 117 0.0349512 0.0121063
61 117 0.00124355 0.0149271
61 134 1 1
61 134 0.835113 4.30446e-05
61 134 0.667282 0.000122844
61 134 0.501758 0.000236606
61 134 0.342731 0.000403663
61 134 0.197026 0.000638045
61 134 0.0733257 0.000946181
61 134 0.00326645 0.001257
61 147 1 1
61 147 0.923288 5.96158e-05
61 147 0.841979 0.000142227
61 147 0.757826 0.000237881
61 147 0.671715 0.000362428
61 147 0.584445 0.000540001
61 147 0.496909 0.000804105
61 147 0.409961 0.00119839
61 147 0.324853 0.00176775
61 147 0.243305 0.0025733
61 147 0.167366 0.00368247
61 147 0.099923 0.00513284
61 147 0.0452174 0.00688468
61 147 0.00931401 0.00888747
61 121 1 1
61 121 0.906461 8.46317e-05
61 121 0.807895 0.000233033
61 121 0.707082 0.000427961
61 121 0.605625 0.000690843
61 121 0.504657 0.0010565
61 121 0.405722 0.00158321
61 121 0.310545 0.002361
61 121 0.220953 0.00351598
61 121 0.138844 0.00497477
61 121 0.0691376 0.00656523
61 121 0.0182641 0.00846811
61 92 1 1
61 92 0.922999 3.28429e-05
61 92 0.840764 0.000108816
61 92 0.755312 0.000204001
61 92 0.667831 0.000332903
61 92 0.579433 0.000523022
61 92 0.490948 0.000816424
61 92 0.403778 0.00126644
61 92 0.319599 0.00193286
61 92 0.239766 0.00285834
61 92 0.165644 0.00409462
61 92 0.0990117 0.00567265
61 92 0.0428804 0.00749711
61 92 0.00400368 0.00853959
61 99 1 1
61 99 0.22309 0.000154207
61 94 1 1
61 94 0.892855 3.24648e-05
61 94 0.782264 9.36397e-05
61 94 0.670214 0.000177008
61 94 0.558141 0.000296244
61 94 0.447508 0.000471692
61 94 0.340933 0.000725931
61 94 0.240889 0.00109005
61 94 0.150422 0.00159475
61 94 0.0740385 0.00224139
61 94 0.0180772 0.0030295
61 182 1 1
61 182 0.424114 0.000152213
61 182 0.0599619 0.000342216
61 68 1 1
61 68 0.828622 8.40584e-05
61 68 0.659236 0.000233517
61 68 0.497465 0.00043
61 68 0.348061 0.000675275
61 68 0.215695 0.000984734
61 68 0.104938 0.00139567
61 68 0.0247078 0.00192036
61 112 1 1
61 112 0.877451 4.4613e-05
