147 175 0.599469 0.00104708
147 175 0.523542 0.0014446
147 175 0.446556 0.00197715
147 175 0.369545 0.00268008
147 175 0.293758 0.0036148
147 175 0.219623 0.0047619
147 175 0.150362 0.00626701
147 175 0.0875727 0.00823155
147 175 0.0360671 0.0107009
147 175 0.00161697 0.0134786
147 181 1 1
147 181 0.825908 0.000121208
147 181 0.651835 0.000370727
147 181 0.484398 0.000725652
147 181 0.329112 0.00121212
147 181 0.191908 0.00187564
147 181 0.0827237 0.00276082
147 181 0.0138461 0.0039088
175 199 1 1
175 199 0.925291 8.81394e-05
175 199 0.844963 0.000245387
175 199 0.760706 0.000452277
175 199 0.673449 0.000728603
175 199 0.584083 0.00111184
175 199 0.493686 0.00165659
175 199 0.403626 0.00243848
175 199 0.31561 0.00355829
175 199 0.231669 0.005147
175 199 0.154143 0.00737391
175 199 0.0848658 0.0104292
175 199 0.0284103 0.0142466
175 205 1 1
175 205 0.875884 9.23191e-05
175 205 0.746881 0.000257824
175 205 0.616748 0.000475664
175 205 0.488243 0.000763167
175 205 0.36428 0.00115211
175 205 0.248158 0.00168315
175 205 0.144321 0.0022979
175 205 0.0608856 0.00304612
175 205 0.00835976 0.00393675
157 159 1 1
157 159 0.852918 6.96851e-05
157 159 0.701474 0.000200016
157 159 0.551067 0.000382248
157 159 0.406038 0.000638895
157 159 0.270961 0.000999409
157 159 0.150531 0.00150031
157 159 0.0561706 0.00215906
157 159 0.00305528 0.00298589
157 197 1 1
157 197 0.810862 8.86698e-05
157 197 0.624324 0.00028206
157 197 0.447417 0.000554547
157 197 0.286117 0.000913058
157 197 0.146524 0.00136575
157 197 0.0344676 0.00192182
157 168 1 1
157 168 0.732511 0.000194111
157 168 0.484544 0.00054548
157 168 0.269492 0.00101742
157 168 0.100373 0.00160785
157 168 0.00243988 0.0022938
157 164 1 1
157 164 0.827749 8.37836e-05
157 164 0.655074 0.000296042
157 164 0.487712 0.000670613
